rank,symbol,name,scan_theme,trade_group,parent_group,in_execution_pool,execution_theme,scan_rank_60d_dollar_volume,median_dollar_volume_60d,eligible,scan_score,mom20_pct,mom63_skip5_pct,mom126_skip5_pct,dollar_volume20,dollar_accel20_60_pct,obs
414,EVRG,"Evergy, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,651.0,143215326.46636963,True,0.05253806462053732,0.037495188210034947,2.157798586515902,14.568428532479372,151992996.66862488,6.331909273597258,420
415,CLH,"Clean Harbors, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,666.0,138859903.83911133,True,0.05022536234615621,-0.9608743485298055,-0.9087470541906617,20.87671181424526,140233259.4482422,4.04469325146064,420
416,JHG,Janus Henderson Group plc Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,780.0,105285446.6386795,True,0.048959985510759176,0.15444369156949467,2.857714742703621,15.95078511503445,87331163.5345459,-4.0855810021322325,420
417,JNJ,Johnson & Johnson Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,45.0,1720054493.788147,True,0.0480910602105523,0.1672245838608699,-0.966507644834913,20.511561681952827,1759243439.616394,0.826991239705599,420
418,RCAT,"Red Cat Holdings, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,611.0,155881802.2661686,True,0.0474970002581588,27.96420712911054,-25.680690951212238,39.48897453866695,147366356.94766045,8.409258933725393,420
419,HON,Honeywell International Inc. - Common Stock,us981a_ai_theme,industrial_machinery,us_industrial,True,us981a_ai_theme,111.0,807887260.0120544,True,0.04740473588022141,5.345229840292665,-5.602295270789548,16.43166147057462,1129022908.3473206,20.8454512417525,420
420,CBOE,"Cboe Global Markets, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,402.0,247299645.06835935,True,0.04708032050434723,-30.98193593152131,1.9465956577034982,17.236051298724608,449610903.61328125,57.194383660912585,420
421,TXT,Textron Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,760.0,109422075.16021729,True,0.04646831211915094,-0.055848329131003016,2.414780151802609,11.76648739092756,115395875.17852783,6.297279616982299,420
422,WFC,Wells Fargo & Company Common Stock,fin_bank,fin_bank,us_finance,False,,63.0,1254551739.3501282,True,0.0462592160109026,8.428966621070778,10.12770443124924,-6.312974931946713,1200056668.572998,-0.3909498419937596,420
423,LII,"Lennox International, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,467.0,213516679.9041748,True,0.0459892023255897,7.925730680834664,7.515726247914367,3.8815123228861825,174343852.21862793,-13.38680795890973,420
424,GEN,Gen Digital Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,675.0,136080349.16057587,True,0.04589781606627092,-3.2799987792968777,14.610935501246924,-10.844771108587425,162038466.20340347,13.820531640722077,420
425,FOXA,Fox Corporation - Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,547.0,177677248.4527588,True,0.045493963951462775,-18.55605523286905,18.288883038306516,-2.368370914378859,187923639.761734,6.227028030768711,420
426,SBAC,SBA Communications Corporation - Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,505.0,193049922.74246216,True,0.044577443451349806,-9.502544917447487,11.663858003635475,8.973871479900343,168907746.25549316,-11.33950642986572,420
427,BBWI,"Bath & Body Works, Inc.",us_unclassified,us_unclassified_stock,us_unclassified,False,,776.0,106125565.58113097,True,0.04399812262755035,21.800950759103333,0.2129872562100399,-0.22488861744059951,103526844.83699799,0.0,420
428,CART,Maplebear Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,649.0,143665044.03877258,True,0.04388845889892297,7.869249540042644,11.111117855029363,-9.385813138084199,141944229.66041565,1.6144623164160432,420
429,NSC,Norfolk Southern Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,291.0,342844879.9758911,True,0.04384528694641318,-3.7711678757469502,7.077338011206069,8.193060679658615,342429007.54852295,-0.9430500516667717,420
430,PH,Parker-Hannifin Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,150.0,634194331.6589355,True,0.04346924820968355,10.917576191857648,0.24824687636864073,5.002173987462344,668955869.1162109,8.011549913653514,420
431,DGX,Quest Diagnostics Incorporated Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,599.0,158098571.02966306,True,0.043460514100860485,0.6451612903225712,1.91113663979261,14.49405120818188,161170404.7782898,-2.6650513793060937,420
432,WEC,"WEC Energy Group, Inc. Common Stock",energy_oil_gas,energy_oil_gas,us_energy_materials,False,,482.0,204339341.44630432,True,0.04340936422013476,1.3736978057889315,-0.8790811028194789,9.900345022000746,262549998.56567383,19.866971016242687,420
433,BLK,"BlackRock, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,136.0,685144559.9182129,True,0.04283958773087568,-0.1407400880914067,10.150611138542075,-4.580436627085271,726179323.1018066,8.894409351332321,420
434,DTE,DTE Energy Company Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,563.0,170380136.92703247,True,0.042603336294314974,3.3550417754359962,-0.4778773653643209,13.831248460873402,193622040.4258728,3.465579735398916,420
435,RIVN,"Rivian Automotive, Inc. - Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,258.0,383531682.1182251,True,0.04228730158792828,20.320473478128843,1.5686259354656729,-12.252960106148103,487362665.7048702,25.219938187445322,420
436,APD,"Air Products and Chemicals, Inc. Common Stock",materials_mining,materials_mining,us_energy_materials,False,,309.0,319310589.1113281,True,0.04193368488243124,-3.105228711406649,-3.65471875300305,22.164406281976888,337281875.61798096,9.179360988816043,420
437,CHD,"Church & Dwight Company, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,535.0,181003984.67636108,True,0.04173715308793367,-0.5097851426991484,-1.7779965211366378,18.235333143901112,183309819.0589905,5.169374858694065,420
438,BN,Brookfield Corporation Class A Limited Voting Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,417.0,237860376.40247345,True,0.041608813977843356,-1.9850055642920972,16.20442002187028,-3.42494527840721,177262418.19343567,-18.778701795970687,420
439,SYF,Synchrony Financial Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,394.0,255345732.55233765,True,0.04158696269059842,4.45523795768159,13.527384342135607,-9.987507071066137,235601787.43515015,-3.2279750867096557,420
440,TDY,Teledyne Technologies Incorporated Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,533.0,182743952.62146,True,0.041201382390792275,0.875936954719414,-3.532490928552423,21.59901304246581,185821677.83911133,1.3481850536748219,420
441,EG,"Everest Group, Ltd. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,755.0,110626515.09399414,True,0.04049855247376595,-6.358464285230781,4.3422625401535075,8.3001187843045,136071794.3572998,12.925002652775476,420
442,MMM,3M Company Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,172.0,544763207.7583313,True,0.04029463732411876,7.778473084315296,6.456514424281168,-3.4230409546316065,511830606.98547363,4.240978632801928,420
443,AS,"Amer Sports, Inc. Ordinary Shares",us_unclassified,us_unclassified_stock,us_unclassified,False,,673.0,136827481.5990448,True,0.04016105891519002,5.71183028057185,10.046368325488153,-7.96277612914742,137640253.50894928,3.435681212218178,420
444,BX,Blackstone Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,120.0,758219424.3530273,True,0.03896391583635564,5.957373085157847,19.46734727839381,-20.89604348984824,600824200.6790161,-8.313784362111608,420
445,CCI,Crown Castle Inc. Common Stock,data_center_reit,us_unclassified_stock,us_unclassified,True,data_center_reit,392.0,257012626.55143735,True,0.038854967542927686,-11.431343272519435,6.974238830078816,3.33121697926575,370463009.116745,22.00553690444751,420
446,AMGN,Amgen Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,109.0,822290648.4802246,True,0.03883183390352421,1.818620094127077,-3.0061572136478643,14.451335208590987,982270940.2832031,12.593963155207977,420
447,BOOT,"Boot Barn Holdings, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,777.0,105913762.97531128,True,0.03836923199541936,22.45729668149501,4.559300475497952,-13.204369826411588,116087558.53271484,5.948711058717526,420
448,TRV,"The Travelers Companies, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,252.0,392151716.1178589,True,0.03792965645117571,0.27691103960691965,0.6258018177364821,9.690922851824425,445779171.534729,10.33241906258664,420
449,CINF,Cincinnati Financial Corporation - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,791.0,101876538.986969,True,0.037535115445889757,0.9909204183477849,3.0831266320368034,5.380177379677131,110259716.21704102,8.228761315835742,420
450,SNPS,"Synopsys, Inc. - Common Stock",us981a_ai_theme,semi_eda_ip,us_semiconductor,True,us981a_ai_theme,122.0,748529549.8336792,True,0.037354293572188446,-8.702620316989407,8.972584833466302,-2.0521621623569186,970437723.6663818,19.513307861461193,420
451,YUM,"Yum! Brands, Inc.",us_unclassified,us_unclassified_stock,us_unclassified,False,,408.0,244171607.1510315,True,0.037083068871990726,0.015573436837623689,-2.801941464040547,8.172481463943782,330609293.1983948,29.22945492663849,420
452,BF-B,Brown Forman Inc Class B Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,745.0,113976278.99341585,True,0.037004936048897596,3.9001560990821416,15.648030594302398,-9.186378220318403,71462350.75893402,-18.24556827283147,420
453,ALB,Albemarle Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,290.0,343646601.1047364,True,0.036746733960793455,-5.792844263808061,-2.954400595175377,23.387791085488562,363053092.6864624,3.1577474529773664,420
454,ABNB,"Airbnb, Inc. - Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,214.0,457536477.2003174,True,0.03630710106173175,5.060863486467193,2.482379204934615,4.370361076811258,490287392.729187,4.0887649745634524,420
455,KHC,The Kraft Heinz Company - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,305.0,323545495.30057913,True,0.03562225668572706,-3.017428691467283,8.46394713885319,1.6365899743896684,311572007.99503326,-0.5221229921518855,420
456,PBF,PBF Energy Inc. Class A Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,655.0,142156796.46968842,True,0.034811545417179936,-10.682632537659053,-3.5223264918069486,32.70364031570519,94986847.72224426,-9.731821083633651,420
457,PG,Procter & Gamble Company (The) Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,68.0,1201786125.2174375,True,0.0336429319524355,5.57427850696115,-0.6930213567601817,7.797861476076062,1263478611.8362427,6.118317353743863,420
458,FERG,Ferguson Enterprises Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,308.0,319463642.829895,True,0.0336234471610035,5.614150052697164,4.177007389970422,2.0630580355999406,315301669.42749023,-1.559031288257573,420
459,GRMN,Garmin Ltd. Common Stock (Switzerland),us_unclassified,us_unclassified_stock,us_unclassified,False,,532.0,182915321.54312137,True,0.03246409344916558,-1.3770178362115804,1.1488699119853285,18.40419550462522,150657976.38015747,-15.962274243908292,420
460,AES,The AES Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,636.0,146824468.56250763,True,0.03222440431342885,-0.7467729809619961,4.436586551325217,7.641313507833347,124923438.33732605,-5.349972975194007,420
461,CNP,"CenterPoint Energy, Inc (Holding Co) Common Stock",energy_oil_gas,energy_oil_gas,us_energy_materials,False,,518.0,188680196.5866089,True,0.0321928314363434,1.928106444667832,-1.4217637120517046,13.416638738447073,201970087.70771027,1.1929584051227238,420
462,AMT,American Tower Corporation (REIT) Common Stock,data_center_reit,reit_infrastructure,us_defensive_assets,True,data_center_reit,181.0,534051459.2971802,True,0.03145662579849499,-4.331051535518215,5.300583615578702,6.508770045939993,520760136.9781494,-0.005822515422726493,420
463,TDG,Transdigm Group Incorporated Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,216.0,456895218.1018066,True,0.031118008856945434,10.868974491767647,2.580856960611899,-4.584911671708092,499059714.39819336,9.228482729926824,420
464,BMY,Bristol-Myers Squibb Company Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,173.0,543527237.7674103,True,0.031105835282163426,-7.755382378757602,-2.4822832282796803,14.839200033321532,649755320.1072693,20.68887448363337,420
465,AYI,Acuity Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,795.0,101035357.40966795,True,0.030943126575862106,13.79743176050059,12.03063081611926,-22.104934288912315,104763168.66760254,4.472760104605045,420
466,AER,AerCap Holdings N.V. Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,544.0,178688288.65203857,True,0.029836832981301208,4.022947818660594,3.8781785588341666,-0.747168151107791,185177870.34072876,6.2070542069957435,420
467,BTI,"British American Tobacco  Industries, p.l.c. Common Stock ADR",us_unclassified,us_unclassified_stock,us_unclassified,False,,424.0,233891471.57936096,True,0.02909881715274515,-9.785609350249015,3.995078446945022,10.161757482063916,245094470.87688446,5.287789136830789,420
468,WELL,Welltower Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,162.0,581749404.6691895,True,0.029065766110423264,-5.470933022494517,2.5165906246022995,8.344860507395513,657489785.3157043,7.820823076213168,420
469,CCEP,Coca-Cola Europacific Partners plc - Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,596.0,159340479.8461914,True,0.02876532119282246,3.9129519443015015,-2.4661297352519984,9.764913355111847,179726707.85369873,7.624717725073826,420
470,CPB,The Campbell's Company - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,581.0,164286901.12552643,True,0.02833412423256662,5.749998092651376,6.850460036338091,-17.520667128627732,213258732.85179138,29.80872570531179,420
471,WYNN,"Wynn Resorts, Limited - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,639.0,146438884.66796875,True,0.02727422134304872,7.617786464087528,9.35625340407249,-12.841189244671792,143959789.3333435,2.038481208226939,420
472,CNQ,Canadian Natural Resources Limited Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,215.0,457395451.9924164,True,0.026881575206433094,-15.846657924717068,-5.575129489320496,35.94046878475379,365260151.55239105,-6.188198204075002,420
473,CNM,"Core & Main, Inc. Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,765.0,108503466.68186188,True,0.026523469110957792,3.09847820939142,5.101827106198598,-2.9092318852749766,119120802.13851929,4.641370427468705,420
474,AJG,Arthur J. Gallagher & Co. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,247.0,402591541.5527344,True,0.026408942026688725,5.1323593717974125,8.172952663383782,-7.642290177933154,352584071.62857056,-1.5283382573002324,420
475,ECL,Ecolab Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,246.0,404725206.5933228,True,0.025073986813300902,8.236806538695518,-4.448126705263855,4.369360638101982,468102016.17431635,17.69354231434226,420
476,AON,Aon plc Class A Ordinary Shares (Ireland),us_unclassified,us_unclassified_stock,us_unclassified,False,,244.0,417899360.8795166,True,0.024987213599274295,-1.0618102839536459,6.376569058730386,-2.927813922919409,471161217.8512573,5.735808210193372,420
477,FDS,FactSet Research Systems Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,522.0,187365454.4921875,True,0.024442986363894886,-1.0684904631200864,16.22789405484322,-17.28296085762149,183042868.92700195,-3.238153812605704,420
478,LBRT,Liberty Energy Inc. Class A common stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,771.0,107131412.25500108,True,0.024198324617280442,-16.931542508690324,-7.491744579447246,42.3845110288511,89473840.4080391,-14.187017329954054,420
479,SO,Southern Company (The) Common Stock,power_generation,utility_defensive,us_defensive_assets,True,power_generation,222.0,443057555.796814,True,0.024030331487648115,-0.5661251796008626,-3.881584507942004,10.867868547625603,528508403.6392212,15.460040763524852,420
480,OXY,Occidental Petroleum Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,103.0,844046084.702301,True,0.02402076493627346,-11.975538245240525,-5.033382356427518,34.914963311821914,585930748.910141,-16.665346248876446,420
481,GD,General Dynamics Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,229.0,439065921.3973999,True,0.023511304720264817,3.0198704240250285,1.4910981533458267,8.2955805480754,396865002.54974365,-9.977329188029959,420
482,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),us_unclassified,us_unclassified_stock,us_unclassified,False,,192.0,505438030.4016113,True,0.023073496266844233,-15.750354665176602,-14.610521112370412,50.16509037190637,359881650.30784607,-5.091175326901642,420
483,NI,NiSource Inc Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,542.0,179222993.71089935,True,0.022815487070329224,0.5104165491982782,0.4757018083591191,13.981506706414027,151802286.21616364,-15.299770931718426,420
484,IP,International Paper Company Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,466.0,214215578.8963318,True,0.02146962992723054,21.014470494881966,-0.5010604284002573,-4.66932280699599,192331632.02400208,-6.631232117242258,420
485,PAYX,"Paychex, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,322.0,307141068.41316223,True,0.021134457789412406,3.497682004707814,9.683447148604984,-9.887917378585698,275734082.47146606,-4.716624942261404,420
486,AMRZ,Amrize Ltd Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,656.0,141340416.33911133,True,0.020925622277659563,10.699996948242173,-6.128340346794225,-1.2338927249143539,182836214.9837494,30.187891754035114,250
487,TTWO,"Take-Two Interactive Software, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,264.0,374786957.51190186,True,0.02074824836527655,1.1241668992478804,1.3766753942759502,-14.734850852741966,595459940.7241821,49.14200242439393,420
488,CSL,Carlisle Companies Incorporated Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,677.0,134654459.09118652,True,0.02049090586728273,9.720949419653046,-0.3647343613332188,7.428098505465752,104215013.0065918,-15.879934609688263,420
489,BP,BP p.l.c. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,179.0,534543829.28180695,True,0.019577788867388705,-13.361405830443019,2.3914447460522625,23.003039041842644,317219449.7369766,-21.968498433567042,420
490,ZBRA,Zebra Technologies Corporation - Class A Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,553.0,173878506.55517578,True,0.01930338755921414,-3.076356617082565,9.01249650311633,-16.13632535393673,241170125.353241,25.240679914197607,420
491,AGNC,AGNC Investment Corp. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,572.0,166137066.87688828,True,0.019170264025316974,1.268293799423592,1.4675990124124905,5.258657866794403,146795468.055439,-3.117163796372424,420
492,IQV,"IQVIA Holdings, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,400.0,249917978.07769772,True,0.01892275293645912,-2.1749246224717522,11.127481555154706,-16.967807215561347,295700357.5744629,15.618453222109817,420
493,CB,Chubb Limited  Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,193.0,504909544.0475464,True,0.01876944428352383,-1.5165390438754978,-0.5112732263625297,8.849032015506042,507423096.89941406,1.9806718511411026,420
494,J,Jacobs Solutions Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,770.0,107174571.55570984,True,0.018506538174238963,6.618422326702311,-2.154449091212751,-7.460455070621618,153131103.60717773,33.61585210784577,420
495,WMB,"Williams Companies, Inc. (The) Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,235.0,428693551.66893005,True,0.01826513420408445,-6.111960291096485,-2.602909820644672,17.301237857230678,419045206.00509644,-1.0509456638982506,420
496,V,Visa Inc.,fin_payment,fin_payment,us_finance,False,,35.0,2110389611.57074,True,0.018178640947425516,-1.0612274423658308,4.310412433323285,-1.8772839797241536,2325649524.6063232,5.59744983151278,420
497,KMB,Kimberly-Clark Corporation - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,239.0,424349228.03497314,True,0.01790621628747325,5.135821988829448,3.8029045515320714,-0.09312045169836969,377350299.785614,-9.245697042834045,420
498,ED,"Consolidated Edison, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,491.0,199769718.3517456,True,0.017743258314357645,0.05644172800687297,-4.768908534512062,13.318009808296782,219526709.7393036,5.795438742906223,420
499,FWONK,Liberty Media Corporation - Series C Liberty Formula One Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,592.0,161678781.1367035,True,0.017699340361168547,0.3538253938367264,6.139213026946755,-2.2486506281672147,147966579.64019775,-5.013142477347266,420
500,FBIN,"Fortune Brands Innovations, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,790.0,101932426.84249878,True,0.017543129332380645,21.946883372261937,-0.00038182346276949275,-10.739495269473975,95187648.46725464,0.49981896712416596,420
501,GTLS,"Chart Industries, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,361.0,277301371.6201782,True,0.017173647490587463,0.24097546231762745,-0.19815776482112746,0.530677521455547,270107821.9154358,16.256712704008415,420
502,XOM,Exxon Mobil Corporation Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,20.0,2929219732.408905,True,0.017098191251206738,-11.818531715492908,-3.865664576293415,25.64805490674069,2437291898.286667,-5.9893919913388105,420
503,FDX,FedEx Corporation Common Stock,us981a_ai_theme,logistics_transport,us_industrial,True,us981a_ai_theme,168.0,553011925.2990723,True,0.016907904705719828,-15.675727614755885,-4.28454242732318,23.981324639538414,608010119.2047119,7.586489259339868,420
504,XEL,Xcel Energy Inc. - Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,284.0,348403767.9409027,True,0.016615497159210263,-3.067864925516439,-3.1696310803256966,4.149933928250138,465439449.03564453,26.63973205108343,420
505,CVX,Chevron Corporation Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,33.0,2204836749.523926,True,0.01596956592300481,-9.25103056439176,-4.796689855823422,27.521296744536137,1589424214.4111633,-12.746510458346616,420
506,ATO,Atmos Energy Corporation Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,588.0,163301322.09472656,True,0.015859029367945914,-2.799938305764338,-9.426908234979459,2.310275216723734,279828425.10147095,58.10430499507282,420
507,PHM,"PulteGroup, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,455.0,218642479.7672272,True,0.015046699301259774,9.203506581484655,2.9399382342395697,0.9889596968910341,163614639.1708374,-19.06243515801519,420
508,ITT,ITT Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,622.0,151818286.56997678,True,0.014605003381208084,1.794766363106115,-0.8361908120757433,8.724467372373956,140689394.61441037,-7.0328391215981885,420
509,EPD,Enterprise Products Partners L.P. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,652.0,143155340.2791977,True,0.01444466831708898,-7.083018427922482,3.3511646286155106,18.886308533946128,91370496.89102173,-33.68530699070117,420
510,AEE,Ameren Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,521.0,187376817.21496585,True,0.013347752176460594,-0.018404887304790396,-1.5909090909090873,10.825021124526213,170177440.00625607,-6.5188999511544665,420
511,BALL,Ball Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,703.0,127767622.46704102,True,0.013119363052662128,1.6018303563005043,-8.672391948805746,20.564014091658468,141258996.5435028,-2.4685691194591852,420
512,S,"SentinelOne, Inc. Class A Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,761.0,109265847.65310287,True,0.012463651425128201,-16.41624356322883,7.111759904942616,-0.5390830382983824,123765720.70355415,14.640926575090042,420
513,MDLN,Medline Inc. - Class A common stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,387.0,258707873.2706069,True,0.012457094183911749,-0.8551762021821174,-9.59337388844811,,471948300.06370544,57.33762908629247,126
514,CTVA,"Corteva, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,353.0,283497176.9592285,True,0.012439599909411573,-0.2665059717437468,-6.131660676675155,13.955903517516965,299175719.2752838,5.675326104144851,420
515,VZ,Verizon Communications Inc. Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,73.0,1144159568.245697,True,0.011946079920876559,-5.123380967324909,-5.893718897896205,20.75900004995215,1086140412.0145798,-3.1829232288210663,420
516,APTV,Aptiv PLC Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,590.0,161736895.38002014,True,0.011880307382367256,16.69415550906741,-3.0112753240206125,-10.988866479797288,213569598.04039,19.514901521818405,420
517,O,Realty Income Corporation Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,301.0,329005045.8881378,True,0.011670238007654802,-3.21336752259751,-3.9627833731759154,10.931909282004648,359080787.020874,8.599725027129823,420
518,EL,"Estee Lauder Companies, Inc. (The) Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,327.0,302388720.4601288,True,0.011364232371996342,8.452686532361998,4.42519360188065,-13.97489298271266,326476795.3033447,9.482720555591072,420
519,COP,ConocoPhillips Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,78.0,1021285927.8007509,True,0.01119464548601886,-11.94835131877664,-3.361620918240815,25.35773732278117,773714496.1513519,-13.175701051297118,420
520,AXP,American Express Company Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,90.0,944325822.0947266,True,0.011071008925334882,9.095601319992097,5.832206099142323,-12.009399801495292,831782836.2854004,-3.341621657051541,420
521,TEL,TE Connectivity plc Ordinary Shares,us_unclassified,us_unclassified_stock,us_unclassified,False,,212.0,464311178.9353943,True,0.010970284801841375,8.486648577008138,5.4099276555898745,-11.438572895346654,484828725.5722046,-1.7512545639627008,420
522,ONDS,Ondas Inc - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,165.0,571635986.6111755,True,0.009950046095980873,-0.9615299381915077,-4.8402710909277165,6.500546167138332,630301572.4216461,17.402960463692786,420
523,COO,"The Cooper Companies, Inc.  - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,680.0,133908570.11566162,True,0.009523624589589212,6.7368480358046545,-5.606815848787782,-14.010953637363066,230275677.2714615,56.30798393093259,420
524,RJF,"Raymond James Financial, Inc. Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,502.0,194887943.8293457,True,0.009077535772009305,2.492268760172034,4.428753528787555,-8.147392038821021,206197009.9243164,4.532087469173796,420
525,EA,Electronic Arts Inc. - Common Stock,us_unclassified,us_unclassified_stock,us_unclassified,False,,280.0,353830819.0826416,True,0.008820535091665272,0.27779035109218864,1.994173791535414,-0.2835310689713877,326418414.9215698,0.0,420
526,ABBV,AbbVie Inc. Common Stock,pharma_big,pharma_big,us_healthcare,False,,65.0,1248036754.4128418,True,0.008237396965166578,1.9736233542986703,0.5611836931777026,2.4521992041842466,1150260543.0343628,-4.365674373191042,420
527,DVN,Devon Energy Corporation Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,137.0,682576961.3697052,True,0.008150968966998632,-13.082955576487675,-3.601862834114955,19.820725847128486,632573196.4544296,0.973448255670073,420
528,TXRH,"Texas Roadhouse, Inc. - Common Stock",us_unclassified,us_unclassified_stock,us_unclassified,False,,559.0,171893267.29736328,True,0.007457052578952961,-0.33082670741609865,-0.5915004474581709,2.1144377297610095,187805643.9104538,5.494363682944403,420
529,CMS,CMS Energy Corporation Common Stock,energy_oil_gas,energy_oil_gas,us_energy_materials,False,,513.0,190577958.0150604,True,0.007120796706206839,0.5894452682168927,-4.381599391477076,5.019447404241162,228098272.2682953,13.11048492081699,420
